price_total,area,price_per_m2,category,latitude,longitude,district,province,legal_status,frontage,road_width,num_bedrooms,num_toilets,num_floors,num_schools_1km,num_hospitals_2km,num_markets_1km
22900000000,160.0,143125000.0,Bán đất,16.0331916809082,108.25269317627,Quận Ngũ Hành Sơn,Đà Nẵng,Khác/ Chưa xác định,0.0,15.0,0,0,8,3,2,12
3390000000,45.0,75333333.33,Nhà riêng,16.0540237426758,108.183418273926,Quận Thanh Khê,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,2,2,1,4,3,17
14200000000,93.0,152688172.04,Nhà mặt phố,16.0807514190674,108.241355895996,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.6,7.5,4,2,3,9,2,34
7500000000,75.0,100000000.0,Nhà mặt phố,16.0937614440918,108.243011474609,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,5.5,3,3,0,11,1,13
8400000000,94.0,89361702.13,Bán đất,16.0703659057617,108.187797546387,Quận Thanh Khê,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,0,0,0,9,5,8
4850000000,50.0,97000000.0,Nhà riêng,16.050365447998,108.215171813965,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,3,3,2,9,13,11
3390000000,100.0,33900000.0,Bán đất,16.0757541656494,108.110549926758,Huyện Hòa Vang,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,0,0,0,3,0,0
22800000000,152.0,150000000.0,Bán đất,16.0255527496338,108.211387634277,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,8.0,15.0,0,0,0,6,5,9
48900000000,300.0,163000000.0,"Nhà biệt thự, liền kề",16.0783214569092,108.23649597168,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,12.0,0.0,0,0,0,9,3,37
7150000000,102.5,69756097.56,Đất nền dự án,15.9826679229736,108.233055114746,Quận Ngũ Hành Sơn,Đà Nẵng,Hợp đồng mua bán,5.0,10.5,0,0,0,4,0,0
9000000000,175.0,51428571.43,Bán đất,16.0643672943115,108.166862487793,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,13.0,0.0,0,0,0,4,6,2
15000000000,100.0,150000000.0,"Nhà biệt thự, liền kề",16.0274066925049,108.243545532227,Quận Ngũ Hành Sơn,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,0,0,0,3,2,15
8000000000,78.9,101394169.84,Căn hộ chung cư,16.069766998291,108.231018066406,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,2,2,0,10,14,40
8500000000,102.0,83333333.33,Đất nền dự án,15.9837503433228,108.252510070801,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,6.0,7.5,0,0,0,3,3,1
17500000000,240.0,72916666.67,Đất nền dự án,15.9836387634277,108.252906799316,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,12.0,7.5,0,0,0,3,3,1
13900000000,100.0,139000000.0,Nhà mặt phố,16.0795345306396,108.214706420898,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,5.5,9,1,7,22,11,28
9000000000,175.0,51428571.43,Bán đất,16.0643672943115,108.166862487793,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,13.0,0.0,0,0,0,4,6,2
26500000000,495.0,53535353.54,Đất nền dự án,15.9838590621948,108.25218963623,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,15.0,7.5,0,0,0,3,3,1
8000000000,55.0,145454545.45,Căn hộ chung cư,16.0619430541992,108.233238220215,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,1,1,0,14,9,55
15000000000,100.0,150000000.0,Nhà mặt phố,16.0299034118652,108.240921020508,Quận Ngũ Hành Sơn,Đà Nẵng,Khác/ Chưa xác định,5.0,11.5,4,5,3,3,2,9
7640000000,87.8,87015945.33,Nhà mặt phố,16.0785083770752,108.166229248047,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,10.5,3,4,3,4,3,0
4810000000,130.0,37000000.0,Nhà riêng,16.0629367828369,108.169166564941,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.8,5.0,6,6,1,2,6,6
5400000000,70.0,77142857.14,Bán đất,16.0504665374756,108.215209960938,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,6.0,6.0,0,0,0,10,13,11
6450000000,100.0,64500000.0,Bán đất,16.0129165649414,108.22322845459,Quận Cẩm Lệ,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,0,0,0,0,4,1
4850000000,83.0,58433734.94,Nhà riêng,16.0293388366699,108.189605712891,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,5.0,3,2,3,2,0,0
3150000000,75.0,42000000.0,Bán đất,16.0491943359375,108.146286010742,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,5.5,0,0,0,0,2,0
15500000000,97.0,159793814.43,Nhà mặt phố,16.0296897888184,108.225738525391,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.2,7.5,6,7,3,5,5,8
10900000000,167.0,65269461.08,Đất nền dự án,16.0051422119141,108.241371154785,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,8.17,7.5,0,0,0,0,1,0
15800000000,82.7,191051995.16,Nhà riêng,16.0558624267578,108.245223999023,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,4.73,0.0,2,2,2,13,5,98
10300000000,216.0,47685185.19,Đất nền dự án,15.9826812744141,108.25269317627,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,9.0,7.5,0,0,0,3,3,1
8000000000,80.0,100000000.0,Nhà mặt phố,16.0340938568115,108.22924041748,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,0.0,3,0,2,5,5,9
6500000000,122.5,53061224.49,Đất nền dự án,16.0096759796143,108.241523742676,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,7.5,0,0,0,0,2,0
29500000000,145.1,203308063.4,Nhà mặt phố,16.0328121185303,108.222549438477,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,10.5,1,1,7,9,5,14
24000000000,250.0,96000000.0,Bán đất,16.0208110809326,108.211807250977,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,10.0,30.0,0,0,0,4,6,16
21680000000,403.0,53796526.05,"Nhà biệt thự, liền kề",16.06494140625,108.159088134766,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,11.6,0.0,3,3,2,4,3,4
4750000000,100.0,47500000.0,Bán đất,15.9843149185181,108.227516174316,Quận Ngũ Hành Sơn,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,0,0,0,2,0,0
6900000000,87.0,79310344.83,Bán đất,16.0491790771484,108.172927856445,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,7.5,0,0,0,2,2,13
6620000000,105.0,63047619.05,Đất nền dự án,16.0117073059082,108.242965698242,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,7.5,0,0,0,1,2,0
3350000000,125.0,26800000.0,Bán đất,16.0911331176758,108.076690673828,Huyện Hòa Vang,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,0,0,0,0,0,0
12600000000,158.3,79595704.36,Bán đất,15.9835205078125,108.269554138184,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,8.2,10.5,0,0,0,0,3,0
6800000000,72.0,94444444.44,Nhà mặt phố,16.0571956634521,108.186531066895,Quận Thanh Khê,Đà Nẵng,Sổ đỏ/ Sổ hồng,6.0,5.5,3,3,3,3,3,9
2850000000,58.0,49137931.03,Căn hộ chung cư,16.0945510864258,108.228065490723,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,2,1,0,4,1,4
5800000000,65.0,89230769.23,Căn hộ chung cư,16.0694637298584,108.245414733887,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,1,2,0,7,3,60
13850000000,112.0,123660714.29,Bán đất,16.0896339416504,108.239707946777,Quận Sơn Trà,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,0,0,0,12,1,20
7500000000,75.0,100000000.0,Nhà mặt phố,16.0935249328613,108.243270874023,Quận Sơn Trà,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,0,0,0,9,1,13
23000000000,81.0,283950617.28,Bán đất,16.0505657196045,108.246040344238,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,4.5,0.0,0,0,0,11,3,89
5100000000,72.0,70833333.33,Bán đất,16.0921897888184,108.230537414551,Quận Sơn Trà,Đà Nẵng,Khác/ Chưa xác định,4.0,0.0,0,0,0,8,1,6
3050000000,47.85,63740856.84,Căn hộ chung cư,15.9924392700195,108.269271850586,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,1,1,0,1,3,2
14500000000,250.0,58000000.0,Đất nền dự án,15.9832229614258,108.232818603516,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,0,0,0,5,0,0
65000000000,415.0,156626506.02,Bán đất,16.0725612640381,108.234657287598,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,15.0,0.0,0,0,0,8,8,42
24000000000,125.0,192000000.0,Nhà mặt phố,16.0433578491211,108.2099609375,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,33.0,1,1,6,5,10,8
7200000000,70.0,102857142.86,Nhà riêng,16.0800476074219,108.220405578613,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,3,3,0,24,8,28
5700000000,78.5,72611464.97,Bán đất,16.0136280059814,108.2548828125,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,5.5,0,0,0,3,2,9
24000000000,81.0,296296296.3,Nhà riêng,16.0538539886475,108.246116638184,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,4.5,0.0,4,4,3,11,5,95
9800000000,90.0,108888888.89,Nhà mặt phố,16.0286502838135,108.221176147461,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,4.5,5.5,4,4,4,9,5,9
43900000000,262.0,167557251.91,Bán đất,16.0724563598633,108.234161376953,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,10.0,0.0,0,0,0,8,9,40
3650000000,70.0,52142857.14,Bán đất,16.1037979125977,108.251266479492,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,4.1,3.0,0,0,0,5,1,13
9900000000,90.0,110000000.0,Nhà mặt phố,16.0189628601074,108.255073547363,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,7.5,9,9,4,3,2,12
26000000000,242.0,107438016.53,Nhà riêng,16.0564937591553,108.241813659668,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,5,4,2,18,5,103
16700000000,198.0,84343434.34,Bán đất,15.9864740371704,108.267555236816,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,9.1,7.5,0,0,0,1,3,0
6800000000,100.0,68000000.0,Nhà mặt phố,16.1069507598877,108.126358032227,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,33.0,3,3,3,2,0,1
68000000000,262.0,259541984.73,Nhà mặt phố,16.0723724365234,108.233924865723,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,10.0,5.5,2,2,6,8,10,43
5450000000,101.3,53800592.3,Bán đất,16.0883674621582,108.122711181641,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,0,0,0,0,0,0
16850000000,198.0,85101010.1,Bán đất,15.9862766265869,108.267311096191,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,9.1,7.5,0,0,0,1,3,0
7850000000,70.0,112142857.14,Nhà mặt phố,16.0555992126465,108.163749694824,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,3,3,3,4,4,5
1250000000,241.0,5186721.99,Bán đất,15.9481287002563,108.142791748047,Huyện Hòa Vang,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,4.0,0,0,0,0,0,0
11750000000,145.6,80700549.45,Bán đất,16.0973587036133,108.231880187988,Quận Sơn Trà,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,0,0,0,2,1,4
49880000000,232.0,215000000.0,Bán đất,16.0619201660156,108.245498657227,Quận Sơn Trà,Đà Nẵng,Khác/ Chưa xác định,7.0,0.0,0,0,0,13,4,72
3110000000,54.4,57169117.65,Căn hộ chung cư,16.0186328887939,108.229843139648,Quận Cẩm Lệ,Đà Nẵng,Hợp đồng mua bán,0.0,0.0,2,1,0,0,2,1
7680000000,75.0,102400000.0,Nhà riêng,16.0341129302979,108.216537475586,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,5.5,3,2,2,15,5,14
6500000000,155.2,41881443.3,Đất nền dự án,16.10618019104,108.109596252441,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,7.0,10.5,0,0,0,1,0,0
14450000000,238.0,60714285.71,Bán đất,16.014440536499,108.230110168457,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,7.5,7.5,0,0,0,0,1,1
9500000000,459.0,20697167.76,Bán đất,16.0466156005859,108.168838500977,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,0,0,0,1,2,5
8500000000,74.0,114864864.86,Nhà mặt phố,16.033390045166,108.213432312012,Quận Cẩm Lệ,Đà Nẵng,Khác/ Chưa xác định,4.5,5.5,2,2,2,15,5,7
4650000000,80.0,58125000.0,Bán đất,15.9849853515625,108.269973754883,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,5.5,0,0,0,0,3,0
4761000000,207.0,23000000.0,Đất nền dự án,16.118371963501,108.123718261719,Quận Liên Chiểu,Đà Nẵng,Hợp đồng mua bán,0.0,0.0,0,0,0,0,0,0
6500000000,91.2,71271929.82,Bán đất,16.0772705078125,108.158920288086,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,7.5,0,0,0,14,4,0
68000000000,262.0,259541984.73,Nhà mặt phố,16.0722999572754,108.234077453613,Quận Sơn Trà,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,0,0,6,8,9,43
3900000000,48.6,80246913.58,Căn hộ chung cư,16.0326175689697,108.22868347168,Quận Hải Châu,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,0,0,0,5,6,10
14500000000,112.5,128888888.89,Bán đất,16.014123916626,108.257675170898,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,15.0,0,0,0,3,2,9
14800000000,125.0,118400000.0,Nhà mặt phố,16.0793590545654,108.233772277832,Quận Sơn Trà,Đà Nẵng,Khác/ Chưa xác định,5.0,30.0,4,4,2,10,8,17
6650000000,100.0,66500000.0,Bán đất,16.0161247253418,108.217880249023,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,0,0,0,2,4,3
2700000000,45.0,60000000.0,Căn hộ chung cư,15.9823637008667,108.262573242188,Quận Ngũ Hành Sơn,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,1,0,0,0,3,1
15000000000,100.0,150000000.0,Nhà mặt phố,16.0304279327393,108.252593994141,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,0.0,5,5,3,3,2,12
19500000000,85.5,228070175.44,Nhà mặt phố,16.0628528594971,108.210693359375,Quận Thanh Khê,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,0,0,0,18,17,24
6900000000,125.0,55200000.0,Nhà mặt phố,16.0231647491455,108.208503723145,Quận Cẩm Lệ,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,0,0,2,5,7,13
24000000000,138.0,173913043.48,Nhà mặt phố,16.0534954071045,108.241760253906,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,3,2,2,16,5,104
6350000000,99.9,63563563.56,Bán đất,16.0078811645508,108.228233337402,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,7.5,0,0,0,1,1,0
12900000000,87.2,147935779.82,Nhà mặt phố,16.0644721984863,108.231475830078,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.1,5.5,5,6,4,10,13,46
14500000000,75.0,193333333.33,Nhà mặt phố,16.0741367340088,108.240524291992,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,7.5,0,0,3,5,3,50
7500000000,105.0,71428571.43,Đất nền dự án,15.9904928207397,108.260131835938,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,6.0,7.5,0,0,0,1,3,3
6240000000,105.0,59428571.43,Bán đất,16.0122547149658,108.238319396973,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,7.5,0,0,0,0,1,0
4800000000,50.0,96000000.0,Nhà riêng,16.059928894043,108.18717956543,Quận Thanh Khê,Đà Nẵng,Sổ đỏ/ Sổ hồng,4.5,3.0,3,4,3,5,5,8
1650000000,45.0,36666666.67,Căn hộ chung cư,16.0925521850586,108.127197265625,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,1,1,0,0,0,0
6800000000,90.0,75555555.56,Nhà mặt phố,16.0181350708008,108.200462341309,Quận Cẩm Lệ,Đà Nẵng,Khác/ Chưa xác định,5.0,7.5,0,0,2,6,5,25
6850000000,64.5,106201550.39,Nhà mặt phố,16.0331859588623,108.215637207031,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,16.5,5.5,7,0,2,15,5,13
2990000000,71.3,41935483.87,Căn hộ chung cư,16.0710144042969,108.154518127441,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,2,2,0,14,4,7
13500000000,110.0,122727272.73,Nhà mặt phố,16.0791244506836,108.214813232422,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,30.0,0,0,3,23,11,28
5500000000,100.0,55000000.0,Đất nền dự án,15.9907464981079,108.259704589844,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,7.5,0,0,0,1,4,3
8500000000,94.0,90425531.91,Bán đất,16.0952930450439,108.245246887207,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,30.0,0,0,0,12,1,14
28600000000,220.0,130000000.0,Bán đất,16.1063442230225,108.257598876953,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,12.0,7.5,0,0,0,4,1,6
6500000000,108.0,60185185.19,Nhà mặt phố,16.0264205932617,108.188163757324,Quận Cẩm Lệ,Đà Nẵng,Khác/ Chưa xác định,4.75,7.5,3,3,3,0,1,1
68000000000,643.0,105754276.83,"Nhà biệt thự, liền kề",16.0406131744385,108.245208740234,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,6,6,2,4,2,41
16000000000,100.0,160000000.0,Bán đất,16.0526638031006,108.241073608398,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,7.0,0,0,0,16,5,101
35000000000,300.0,116666666.67,Bán đất,16.1064319610596,108.258666992188,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,15.0,15.0,0,0,0,2,1,4
5800000000,81.0,71604938.27,Nhà riêng,16.0660781860352,108.204483032227,Quận Thanh Khê,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,3,3,3,13,16,17
1790000000,33.0,54242424.24,Căn hộ chung cư,16.0172443389893,108.229721069336,Quận Cẩm Lệ,Đà Nẵng,Hợp đồng mua bán,0.0,0.0,1,1,0,0,2,1
6200000000,100.0,62000000.0,Bán đất,16.0058746337891,108.224174499512,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,7.5,0,0,0,1,2,0
4800000000,52.0,92307692.31,Nhà riêng,16.0780715942383,108.236625671387,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,4.0,3.75,2,1,1,9,3,38
7500000000,125.0,60000000.0,Nhà mặt phố,16.0227241516113,108.208526611328,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,7.5,4,3,2,5,6,14
13500000000,155.0,87096774.19,Nhà mặt phố,16.0238246917725,108.205085754395,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,7.2,33.0,4,6,3,5,5,11
16000000000,250.0,64000000.0,Bán đất,16.0113925933838,108.259437561035,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,10.0,5.0,0,0,0,2,2,8
4800000000,117.0,41025641.03,Căn hộ chung cư,16.0618228912354,108.210433959961,Quận Thanh Khê,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,0,0,0,15,17,20
52000000000,200.0,260000000.0,Nhà mặt phố,16.0719566345215,108.242813110352,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,10.0,5.5,3,3,7,6,3,63
6800000000,100.0,68000000.0,Đất nền dự án,16.0086841583252,108.219451904297,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,5.5,0,0,0,2,4,1
2750000000,80.0,34375000.0,Bán đất,15.997015953064,108.172088623047,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,7.5,0,0,0,0,0,0
8500000000,74.0,114864864.86,Nhà mặt phố,16.0339088439941,108.213638305664,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,4.5,5.5,2,2,2,15,5,8
25500000000,236.0,108050847.46,Bán đất,16.0932140350342,108.248191833496,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,12.0,7.5,0,0,0,11,1,15
4000000000,66.0,60606060.61,Căn hộ chung cư,16.0531482696533,108.248275756836,Quận Sơn Trà,Đà Nẵng,Hợp đồng mua bán,0.0,0.0,2,2,0,8,5,76
18300000000,90.0,203333333.33,Nhà mặt phố,16.0189170837402,108.254974365234,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,0,0,7,3,2,14
9500000000,81.0,117283950.62,Bán đất,16.0805492401123,108.217407226563,Quận Hải Châu,Đà Nẵng,Khác/ Chưa xác định,0.0,0.0,0,0,0,22,8,28
16000000000,107.0,149532710.28,Bán đất,16.0712413787842,108.24146270752,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,12.5,7.5,0,0,0,7,3,65
49880000000,232.0,215000000.0,Bán đất,16.0617561340332,108.245162963867,Quận Sơn Trà,Đà Nẵng,Khác/ Chưa xác định,7.0,0.0,0,0,0,13,4,74
15000000000,131.8,113808801.21,"Nhà biệt thự, liền kề",16.0291023254395,108.240295410156,Quận Ngũ Hành Sơn,Đà Nẵng,Khác/ Chưa xác định,7.2,0.0,4,3,0,3,2,12
68000000000,262.0,259541984.73,Nhà mặt phố,16.0722503662109,108.234558105469,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,10.0,7.0,2,0,6,8,8,43
8500000000,100.0,85000000.0,Nhà mặt phố,16.0160102844238,108.217826843262,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,7.5,4,4,3,2,4,2
12500000000,128.0,97656250.0,Nhà mặt phố,15.9992361068726,108.223724365234,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,1,1,0,1,2,0
2650000000,54.0,49074074.07,Căn hộ chung cư,16.0177555084229,108.229782104492,Quận Cẩm Lệ,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,0.0,1,1,0,0,2,1
5200000000,90.0,57777777.78,Bán đất,16.0663356781006,108.163101196289,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,7.5,0,0,0,4,4,3
15900000000,250.0,63600000.0,Bán đất,16.0113735198975,108.259506225586,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,10.0,5.5,0,0,0,2,2,7
6100000000,144.0,42361111.11,Đất nền dự án,15.9833011627197,108.252014160156,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,7.5,7.5,0,0,0,3,3,1
12500000000,190.0,65789473.68,Nhà riêng,16.0812683105469,108.217491149902,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,8.0,6.0,4,4,3,20,8,28
37000000000,532.4,69496619.08,Bán đất,16.0577220916748,108.238082885742,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,13.8,5.0,0,0,0,19,7,84
19000000000,145.0,131034482.76,Bán đất,16.0448570251465,108.218826293945,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,33.0,0,0,0,9,12,14
7850000000,70.0,112142857.14,Nhà mặt phố,16.0326347351074,108.231857299805,Quận Hải Châu,Đà Nẵng,Khác/ Chưa xác định,4.0,5.5,0,0,3,1,2,4
8600000000,63.0,136507936.51,Nhà mặt phố,16.0642776489258,108.230697631836,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,0.0,5.5,2,1,2,12,13,43
6950000000,56.2,123665480.43,Nhà mặt phố,16.0447731018066,108.219223022461,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,4.0,5.5,0,0,0,9,12,14
20500000000,105.0,195238095.24,Nhà mặt phố,16.067798614502,108.242042541504,Quận Sơn Trà,Đà Nẵng,Sổ đỏ/ Sổ hồng,6.0,7.5,0,0,3,9,4,80
9500000000,105.0,90476190.48,Bán đất,16.0437297821045,108.218566894531,Quận Hải Châu,Đà Nẵng,Khác/ Chưa xác định,5.2,5.5,0,0,0,9,11,13
11350000000,134.0,84701492.54,Nhà mặt phố,16.0294666290283,108.240585327148,Quận Ngũ Hành Sơn,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,5.5,2,1,0,3,2,11
55000000000,250.0,220000000.0,Nhà mặt phố,16.0791187286377,108.214698791504,Quận Hải Châu,Đà Nẵng,Sổ đỏ/ Sổ hồng,10.0,21.0,8,8,4,22,11,28
2800000000,63.0,44444444.44,Căn hộ chung cư,16.071044921875,108.154495239258,Quận Liên Chiểu,Đà Nẵng,Hợp đồng mua bán,0.0,0.0,2,0,0,14,4,7
4550000000,100.0,45500000.0,Đất nền dự án,16.093599319458,108.126365661621,Quận Liên Chiểu,Đà Nẵng,Sổ đỏ/ Sổ hồng,5.0,5.5,0,0,0,0,0,0
